tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,start_date,start_year,start_month,start_day,end_date,end_year,end_month,end_day,currency,prize_money,match_index,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,76,Kase Schinnerer,x529,kase-schinnerer,Kuang Qing Xu,x01d,kuang-qing-xu,,,64 63,2,0,12,7,0,0,2023-404-NULL-3-3-x529-x01d,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,77,Abhishek Thorat,t0ii,abhishek-thorat,Nathaniel Suh,x541,nathaniel-suh,,Q,63 61,2,0,12,4,0,0,2023-404-NULL-3-2-t0ii-x541,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,78,Miguel Tobon,t0i3,miguel-tobon,Noah Johnston,x528,noah-johnston,,WC,63 62,2,0,12,5,0,0,2023-404-NULL-3-1-t0i3-x528,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,1,Zhizhen Zhang,z371,zhizhen-zhang,Juncheng Shang,s0re,juncheng-shang,6,,67(10) 63 76(5),2,1,19,16,1,1,2023-404-2023-2-12-z371-s0re,/en/scores/stats-centre/archive/2023/404/qs021
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,2,Taro Daniel,da81,taro-daniel,Alexei Popyrin,p09z,alexei-popyrin,17,7,64 46 61,2,1,16,11,0,0,2023-404-2023-2-11-da81-p09z,/en/scores/stats-centre/archive/2023/404/qs022
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,3,Cristian Garin,gd64,cristian-garin,Filip Misolic,m0jz,filip-misolic,8,24,64 62,2,0,12,6,0,0,2023-404-2023-2-10-gd64-m0jz,/en/scores/stats-centre/archive/2023/404/qs023
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,4,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,Matteo Arnaldi,a0fc,matteo-arnaldi,9,13,64 64,2,0,12,8,0,0,2023-404-2023-2-9-kd46-a0fc,/en/scores/stats-centre/archive/2023/404/qs024
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,5,Jan-Lennard Struff,sl28,jan-lennard-struff,Radu Albot,a829,radu-albot,22,11,76(4) 63,2,0,13,9,1,0,2023-404-2023-2-8-sl28-a829,/en/scores/stats-centre/archive/2023/404/qs026
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,6,Tung-Lin Wu,w857,tung-lin-wu,Francesco Passaro,p0ct,francesco-passaro,,12,62 30 (RET),2,0,9,2,0,0,2023-404-2023-2-7-w857-p0ct,/en/scores/stats-centre/archive/2023/404/qs027
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,7,Rinky Hijikata,h0bh,rinky-hijikata,Tennys Sandgren,sl08,tennys-sandgren,16,WC,63 63,2,0,12,6,0,0,2023-404-2023-2-6-h0bh-sl08,/en/scores/stats-centre/archive/2023/404/qs016
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,8,Borna Gojo,gh92,borna-gojo,Pablo Andujar,a596,pablo-andujar,18,,61 64,2,0,12,5,0,0,2023-404-2023-2-5-gh92-a596,/en/scores/stats-centre/archive/2023/404/qs017
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,9,Leandro Riedi,r0fs,leandro-riedi,Alexandre Muller,mp20,alexandre-muller,19,,64 61,2,0,12,5,0,0,2023-404-2023-2-4-r0fs-mp20,/en/scores/stats-centre/archive/2023/404/qs018
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,10,Maximilian Marterer,mn13,maximilian-marterer,Emilio Nava,n0am,emilio-nava,,,61 76(4),2,0,13,7,1,0,2023-404-2023-2-3-mn13-n0am,/en/scores/stats-centre/archive/2023/404/qs025
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,11,Alejandro Tabilo,te30,alejandro-tabilo,Zachary Svajda,s0k7,zachary-svajda,,WC,63 46 64,2,1,16,13,0,0,2023-404-2023-2-2-te30-s0k7,/en/scores/stats-centre/archive/2023/404/qs020
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,2nd Round Qualifying,9,12,Aleksandar Vukic,v832,aleksandar-vukic,Roberto Marcora,mj01,roberto-marcora,,PR,63 61,2,0,12,4,0,0,2023-404-2023-2-1-v832-mj01,/en/scores/stats-centre/archive/2023/404/qs019
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,1,Tennys Sandgren,sl08,tennys-sandgren,Dusan Lajovic,l987,dusan-lajovic,WC,1,62 41 (RET),2,0,10,3,0,0,2023-404-2023-1-24-sl08-l987,/en/scores/stats-centre/archive/2023/404/qs032
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,2,Pablo Andujar,a596,pablo-andujar,Nuno Borges,bt72,nuno-borges,,2,36 63 62,2,1,15,11,0,0,2023-404-2023-1-23-a596-bt72,/en/scores/stats-centre/archive/2023/404/qs034
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,3,Alexandre Muller,mp20,alexandre-muller,Denis Kudla,kb09,denis-kudla,,3,64 16 75,2,1,14,15,0,0,2023-404-2023-1-22-mp20-kb09,/en/scores/stats-centre/archive/2023/404/qs036
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,4,Aleksandar Vukic,v832,aleksandar-vukic,Emilio Gomez,ga36,emilio-gomez,,4,62 26 62,2,1,14,10,0,0,2023-404-2023-1-21-v832-ga36,/en/scores/stats-centre/archive/2023/404/qs038
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,5,Alejandro Tabilo,te30,alejandro-tabilo,Christopher O'Connell,o483,christopher-o'connell,,5,63 57 75,2,1,18,15,0,0,2023-404-2023-1-20-te30-o483,/en/scores/stats-centre/archive/2023/404/qs040
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,6,Zhizhen Zhang,z371,zhizhen-zhang,Elias Ymer,y218,elias-ymer,6,,63 76(6),2,0,13,9,1,0,2023-404-2023-1-19-z371-y218,/en/scores/stats-centre/archive/2023/404/qs042
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,7,Alexei Popyrin,p09z,alexei-popyrin,Bradley Klahn,ka98,bradley-klahn,7,PR,64 76(3),2,0,13,10,1,0,2023-404-2023-1-18-p09z-ka98,/en/scores/stats-centre/archive/2023/404/qs044
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,8,Cristian Garin,gd64,cristian-garin,Learner Tien,t0ha,learner-tien,8,WC,75 76(7),2,0,14,11,1,0,2023-404-2023-1-17-gd64-t0ha,/en/scores/stats-centre/archive/2023/404/qs046
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,9,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,Yuichi Sugita,se73,yuichi-sugita,9,PR,76(5) 63,2,0,13,9,1,0,2023-404-2023-1-16-kd46-se73,/en/scores/stats-centre/archive/2023/404/qs048
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,10,Maximilian Marterer,mn13,maximilian-marterer,Christopher Eubanks,e865,christopher-eubanks,,10,46 75 63,2,1,17,14,0,0,2023-404-2023-1-15-mn13-e865,/en/scores/stats-centre/archive/2023/404/qs050
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,11,Radu Albot,a829,radu-albot,Mattia Bellucci,b0gg,mattia-bellucci,11,,63 64,2,0,12,7,0,0,2023-404-2023-1-14-a829-b0gg,/en/scores/stats-centre/archive/2023/404/qs052
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,12,Francesco Passaro,p0ct,francesco-passaro,Mitchell Krueger,kc12,mitchell-krueger,12,WC,64 46 60,2,1,16,10,0,0,2023-404-2023-1-13-p0ct-kc12,/en/scores/stats-centre/archive/2023/404/qs054
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,13,Matteo Arnaldi,a0fc,matteo-arnaldi,Lloyd Harris,hg86,lloyd-harris,13,,64 63,2,0,12,7,0,0,2023-404-2023-1-12-a0fc-hg86,/en/scores/stats-centre/archive/2023/404/qs049
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,14,Juncheng Shang,s0re,juncheng-shang,Yosuke Watanuki,wb08,yosuke-watanuki,,14,76(1) 76(3),2,0,14,12,2,0,2023-404-2023-1-11-s0re-wb08,/en/scores/stats-centre/archive/2023/404/qs043
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,15,Tung-Lin Wu,w857,tung-lin-wu,Alexander Shevchenko,s0h2,alexander-shevchenko,,15,62 67(5) 63,2,1,18,12,0,1,2023-404-2023-1-10-w857-s0h2,/en/scores/stats-centre/archive/2023/404/qs055
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,16,Rinky Hijikata,h0bh,rinky-hijikata,Felipe Meligeni Alves,mw75,felipe-meligeni-alves,16,,64 40 (RET),2,0,10,4,0,0,2023-404-2023-1-9-h0bh-mw75,/en/scores/stats-centre/archive/2023/404/qs033
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,17,Taro Daniel,da81,taro-daniel,Nick Hardt,h0a4,nick-hardt,17,,57 61 64,2,1,17,12,0,0,2023-404-2023-1-8-da81-h0a4,/en/scores/stats-centre/archive/2023/404/qs045
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,18,Borna Gojo,gh92,borna-gojo,Andrea Collarini,cc66,andrea-collarini,18,,62 62,2,0,12,4,0,0,2023-404-2023-1-7-gh92-cc66,/en/scores/stats-centre/archive/2023/404/qs035
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,19,Leandro Riedi,r0fs,leandro-riedi,Alex Michelsen,m0qi,alex-michelsen,19,WC,63 67(6) 62,2,1,18,12,0,1,2023-404-2023-1-6-r0fs-m0qi,/en/scores/stats-centre/archive/2023/404/qs037
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,20,Zachary Svajda,s0k7,zachary-svajda,Steve Johnson,j386,steve-johnson,WC,21,46 64 76(4),2,1,17,16,1,0,2023-404-2023-1-5-s0k7-j386,/en/scores/stats-centre/archive/2023/404/qs041
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,21,Jan-Lennard Struff,sl28,jan-lennard-struff,Geoffrey Blancaneaux,bu54,geoffrey-blancaneaux,22,,64 62,2,0,12,6,0,0,2023-404-2023-1-4-sl28-bu54,/en/scores/stats-centre/archive/2023/404/qs053
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,22,Emilio Nava,n0am,emilio-nava,Pavel Kotov,k09f,pavel-kotov,,23,75 67(2) 63,2,1,19,15,0,1,2023-404-2023-1-3-n0am-k09f,/en/scores/stats-centre/archive/2023/404/qs051
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,23,Filip Misolic,m0jz,filip-misolic,Joao Sousa,sh90,joao-sousa,24,,76(8) 26 63,2,1,15,15,1,0,2023-404-2023-1-2-m0jz-sh90,/en/scores/stats-centre/archive/2023/404/qs047
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,1st Round Qualifying,10,24,Roberto Marcora,mj01,roberto-marcora,Stefan Kozlov,ke64,stefan-kozlov,PR,Alt,61 63,2,0,12,4,0,0,2023-404-2023-1-1-mj01-ke64,/en/scores/stats-centre/archive/2023/404/qs039
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Final,1,1,Daniil Medvedev,mm58,daniil-medvedev,Jannik Sinner,s0ag,jannik-sinner,4,10,75 63,2,0,13,8,0,0,2023-403-2023-9-1-mm58-s0ag,/en/scores/stats-centre/archive/2023/403/ms001
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Semifinals,2,1,Jannik Sinner,s0ag,jannik-sinner,Carlos Alcaraz,a0e2,carlos-alcaraz,10,1,67(4) 64 62,2,1,18,13,0,1,2023-403-2023-8-2-s0ag-a0e2,/en/scores/stats-centre/archive/2023/403/ms002
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Semifinals,2,2,Daniil Medvedev,mm58,daniil-medvedev,Karen Khachanov,ke29,karen-khachanov,4,14,76(5) 36 63,2,1,16,15,1,0,2023-403-2023-8-1-mm58-ke29,/en/scores/stats-centre/archive/2023/403/ms003
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Quarterfinals,3,1,Carlos Alcaraz,a0e2,carlos-alcaraz,Taylor Fritz,fb98,taylor-fritz,1,9,64 62,2,0,12,6,0,0,2023-403-2023-7-4-a0e2-fb98,/en/scores/stats-centre/archive/2023/403/ms004
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Quarterfinals,3,2,Daniil Medvedev,mm58,daniil-medvedev,Christopher Eubanks,e865,christopher-eubanks,4,Q,63 75,2,0,13,8,0,0,2023-403-2023-7-3-mm58-e865,/en/scores/stats-centre/archive/2023/403/ms006
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Quarterfinals,3,3,Jannik Sinner,s0ag,jannik-sinner,Emil Ruusuvuori,rh24,emil-ruusuvuori,10,,63 61,2,0,12,4,0,0,2023-403-2023-7-2-s0ag-rh24,/en/scores/stats-centre/archive/2023/403/ms005
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Quarterfinals,3,4,Karen Khachanov,ke29,karen-khachanov,Francisco Cerundolo,c0au,francisco-cerundolo,14,25,63 62,2,0,12,5,0,0,2023-403-2023-7-1-ke29-c0au,/en/scores/stats-centre/archive/2023/403/ms007
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,1,Carlos Alcaraz,a0e2,carlos-alcaraz,Tommy Paul,pl56,tommy-paul,1,16,64 64,2,0,12,8,0,0,2023-403-2023-6-8-a0e2-pl56,/en/scores/stats-centre/archive/2023/403/ms008
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,2,Karen Khachanov,ke29,karen-khachanov,Stefanos Tsitsipas,te51,stefanos-tsitsipas,14,2,76(4) 64,2,0,13,10,1,0,2023-403-2023-6-7-ke29-te51,/en/scores/stats-centre/archive/2023/403/ms015
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,3,Daniil Medvedev,mm58,daniil-medvedev,Quentin Halys,hb64,quentin-halys,4,,64 62,2,0,12,6,0,0,2023-403-2023-6-6-mm58-hb64,/en/scores/stats-centre/archive/2023/403/ms013
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,4,Jannik Sinner,s0ag,jannik-sinner,Andrey Rublev,re44,andrey-rublev,10,6,62 64,2,0,12,6,0,0,2023-403-2023-6-5-s0ag-re44,/en/scores/stats-centre/archive/2023/403/ms011
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,5,Taylor Fritz,fb98,taylor-fritz,Holger Rune,r0dg,holger-rune,9,7,63 64,2,0,12,7,0,0,2023-403-2023-6-4-fb98-r0dg,/en/scores/stats-centre/archive/2023/403/ms009
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,6,Francisco Cerundolo,c0au,francisco-cerundolo,Lorenzo Sonego,su87,lorenzo-sonego,25,,36 63 62,2,1,15,11,0,0,2023-403-2023-6-3-c0au-su87,/en/scores/stats-centre/archive/2023/403/ms014
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,7,Emil Ruusuvuori,rh24,emil-ruusuvuori,Botic van de Zandschulp,v812,botic-van-de-zandschulp,,26,46 64 75,2,1,17,15,0,0,2023-403-2023-6-2-rh24-v812,/en/scores/stats-centre/archive/2023/403/ms010
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 16,4,8,Christopher Eubanks,e865,christopher-eubanks,Adrian Mannarino,me82,adrian-mannarino,Q,,76(2) 76(5),2,0,14,12,2,0,2023-403-2023-6-1-e865-me82,/en/scores/stats-centre/archive/2023/403/ms012
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,1,Carlos Alcaraz,a0e2,carlos-alcaraz,Dusan Lajovic,l987,dusan-lajovic,1,,60 76(5),2,0,13,6,1,0,2023-403-2023-5-16-a0e2-l987,/en/scores/stats-centre/archive/2023/403/ms016
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,2,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Cristian Garin,gd64,cristian-garin,2,Q,63 46 64,2,1,16,13,0,0,2023-403-2023-5-15-te51-gd64,/en/scores/stats-centre/archive/2023/403/ms031
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,3,Botic van de Zandschulp,v812,botic-van-de-zandschulp,Casper Ruud,rh16,casper-ruud,26,3,36 64 64,2,1,15,14,0,0,2023-403-2023-5-14-v812-rh16,/en/scores/stats-centre/archive/2023/403/ms020
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,NULL,Round of 32,5,4,Daniil Medvedev,mm58,daniil-medvedev,Alex Molcan,mv14,alex-molcan,4,,(W/O),,,,,,,2023-403-NULL-5-13-mm58-mv14,
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,5,Francisco Cerundolo,c0au,francisco-cerundolo,Felix Auger-Aliassime,ag37,felix-auger-aliassime,25,5,62 75,2,0,13,7,0,0,2023-403-2023-5-12-c0au-ag37,/en/scores/stats-centre/archive/2023/403/ms028
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,6,Andrey Rublev,re44,andrey-rublev,Miomir Kecmanovic,ki95,miomir-kecmanovic,6,29,61 62,2,0,12,3,0,0,2023-403-2023-5-11-re44-ki95,/en/scores/stats-centre/archive/2023/403/ms023
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,7,Holger Rune,r0dg,holger-rune,Diego Schwartzman,sm37,diego-schwartzman,7,31,64 62,2,0,12,6,0,0,2023-403-2023-5-10-r0dg-sm37,/en/scores/stats-centre/archive/2023/403/ms019
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,8,Adrian Mannarino,me82,adrian-mannarino,Hubert Hurkacz,hb71,hubert-hurkacz,,8,76(5) 76(0),2,0,14,12,2,0,2023-403-2023-5-9-me82-hb71,/en/scores/stats-centre/archive/2023/403/ms024
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,9,Taylor Fritz,fb98,taylor-fritz,Denis Shapovalov,su55,denis-shapovalov,9,24,64 64,2,0,12,8,0,0,2023-403-2023-5-8-fb98-su55,/en/scores/stats-centre/archive/2023/403/ms018
2023-403,20,Miami Open presented by Itau,miami,/en/scores/archive/miami/403/2023/results,2023.03.22,2023,3,22,2023.04.02,2023,4,2,USD,8800000,2023,Round of 32,5,10,Jannik Sinner,s0ag,jannik-sinner,Grigor Dimitrov,d875,grigor-dimitrov,10,21,63 64,2,0,12,7,0,0,2023-403-2023-5-7-s0ag-d875,/en/scores/stats-centre/archive/2023/403/ms022
